country,time_zone,time_zone_group,station,latitude,longitude,is_city,is_main_station,is_airport
GB,"('Europe/London',)",WET/GMT,Whimple,50.768253,-3.354243,False,False,False
GB,"('Europe/London',)",WET/GMT,Andover,51.212048,-1.493167,False,False,False
GB,"('Europe/London',)",WET/GMT,Ashford International,51.143434,0.875153,False,False,False
GB,"('Europe/London',)",WET/GMT,Harlech,52.861309,-4.109248,False,False,False
GB,"('Europe/London',)",WET/GMT,Tisbury,51.060257,-2.078456,False,False,False
GB,"('Europe/London',)",WET/GMT,Minffordd,52.926464,-4.085625,False,False,False
GB,"('Europe/London',)",WET/GMT,Eastleigh,50.968559,-1.350563,False,False,False
GB,"('Europe/London',)",WET/GMT,Fareham,50.853352,-1.19162,False,False,False
GB,"('Europe/London',)",WET/GMT,Penychain,52.903,-4.33845,False,False,False
GB,"('Europe/London',)",WET/GMT,Porthmadog,52.930954,-4.136431,False,False,False
GB,"('Europe/London',)",WET/GMT,Tywyn,52.584663,-4.092974,False,False,False
GB,"('Europe/London',)",WET/GMT,Whitby,54.484615,-0.615376,False,False,False
GB,"('Europe/London',)",WET/GMT,Portsmouth & Southsea,50.797756,-1.090417,False,False,False
GB,"('Europe/London',)",WET/GMT,Whitchurch (Shrops),52.968048,-2.671497,False,False,False
GB,"('Europe/London',)",WET/GMT,Pwllheli,52.887825,-4.416754,False,False,False
GB,"('Europe/London',)",WET/GMT,Redhill,51.240124,-0.164851,False,False,False
GB,"('Europe/London',)",WET/GMT,Audley End,52.004398,0.20719,False,False,False
GB,"('Europe/London',)",WET/GMT,Runcorn East,53.326929,-2.665102,False,False,False
GB,"('Europe/London',)",WET/GMT,Bishops Stortford,51.866692,0.16557,False,False,False
GB,"('Europe/London',)",WET/GMT,Bury St Edmunds,52.253727,0.713355,False,False,False
GB,"('Europe/London',)",WET/GMT,Dover eastern docks,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Stowmarket,52.190105,1.000662,False,False,False
GB,"('Europe/London',)",WET/GMT,Chelmsford,51.736595,0.469316,False,False,False
GB,"('Europe/London',)",WET/GMT,Colchester Station,51.900478,0.894085,False,True,False
GB,"('Europe/London',)",WET/GMT,Arnside,54.202114,-2.827783,False,False,False
GB,"('Europe/London',)",WET/GMT,Dalton,54.15424,-3.179031,False,False,False
GB,"('Europe/London',)",WET/GMT,Downham Market,52.60471,0.365751,False,False,False
GB,"('Europe/London',)",WET/GMT,Diss,52.373096,1.123274,False,False,False
GB,"('Europe/London',)",WET/GMT,Ely,52.390846,0.266105,False,False,False
GB,"('Europe/London',)",WET/GMT,Gainsborough Lea Road,53.386078,-0.768558,False,False,False
GB,"('Europe/London',)",WET/GMT,Elgin,57.64299,-3.31163,False,False,False
GB,"('Europe/London',)",WET/GMT,Kings Lynn,52.754108,0.403475,False,False,False
GB,"('Europe/London',)",WET/GMT,Christchurch,50.738148,-1.784566,False,False,False
GB,"('Europe/London',)",WET/GMT,Littleport,52.462696,0.316905,False,False,False
GB,"('Europe/London',)",WET/GMT,Southampton Airport Parkway,50.950638,-1.36362,False,False,True
GB,"('Europe/London',)",WET/GMT,Manningtree,51.948818,1.045653,False,False,False
GB,"('Europe/London',)",WET/GMT,Watlington,52.672703,0.382736,False,False,False
GB,"('Europe/London',)",WET/GMT,March,52.560432,0.090409,False,False,False
GB,"('Europe/London',)",WET/GMT,Appleby,54.58032,-2.486692,False,False,False
GB,"('Europe/London',)",WET/GMT,Shotton,53.21352,-3.037728,False,False,False
GB,"('Europe/London',)",WET/GMT,Spalding,52.788418,-0.156722,False,False,False
GB,"('Europe/London',)",WET/GMT,Sleaford,52.995274,-0.410174,False,False,False
GB,"('Europe/London',)",WET/GMT,Stamford,52.647358,-0.480474,False,False,False
GB,"('Europe/London',)",WET/GMT,Settle,54.066897,-2.280704,False,False,False
GB,"('Europe/London',)",WET/GMT,Havant,50.854416,-0.982763,False,False,False
GB,"('Europe/London',)",WET/GMT,Cwmbran,51.656544,-3.016233,False,False,False
GB,"('Europe/London',)",WET/GMT,Thetford,52.419384,0.744109,False,False,False
GB,"('Europe/London',)",WET/GMT,Filey,54.209946,-0.293351,False,False,False
GB,"('Europe/London',)",WET/GMT,Petersfield,51.006924,-0.940951,False,False,False
GB,"('Europe/London',)",WET/GMT,Hove,50.835514,-0.170824,False,False,False
GB,"('Europe/London',)",WET/GMT,Margate,51.384926,1.371737,False,False,False
GB,"('Europe/London',)",WET/GMT,Auchinleck,55.47031,-4.295389,False,False,False
GB,"('Europe/London',)",WET/GMT,Worthing,50.818768,-0.375924,False,False,False
GB,"('Europe/London',)",WET/GMT,Chichester,50.831821,-0.783032,False,False,False
GB,"('Europe/London',)",WET/GMT,Arrochar & Tarbet,56.204021,-4.722822,False,False,False
GB,"('Europe/London',)",WET/GMT,Ardlui,56.302025,-4.721712,False,False,False
GB,"('Europe/London',)",WET/GMT,Godalming,51.186115,-0.619175,False,False,False
GB,"('Europe/London',)",WET/GMT,New Milton,50.755836,-1.658313,False,False,False
GB,"('Europe/London',)",WET/GMT,Fratton,50.795818,-1.073422,False,False,False
GB,"('Europe/London',)",WET/GMT,Windermere,54.379745,-2.904339,False,False,False
GB,"('Europe/London',)",WET/GMT,Liphook,51.071213,-0.801027,False,False,False
GB,"('Europe/London',)",WET/GMT,Liss,51.044254,-0.893023,False,False,False
GB,"('Europe/London',)",WET/GMT,Bridge of Orchy,56.515926,-4.763048,False,False,False
GB,"('Europe/London',)",WET/GMT,Warminster,51.206722,-2.177467,False,False,False
GB,"('Europe/London',)",WET/GMT,Connel Ferry,56.451981,-5.384973,False,False,False
GB,"('Europe/London',)",WET/GMT,Crianlarich,56.389652,-4.617778,False,False,False
GB,"('Europe/London',)",WET/GMT,Romsey,50.992641,-1.492716,False,False,False
GB,"('Europe/London',)",WET/GMT,Corrour,56.760181,-4.690966,False,False,False
GB,"('Europe/London',)",WET/GMT,Polmont,55.984856,-3.716614,False,False,False
GB,"('Europe/London',)",WET/GMT,Dover hoverport,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Dalmally,56.400272,-4.9832,False,False,False
GB,"('Europe/London',)",WET/GMT,Dumbarton Central,55.946705,-4.56697,False,True,False
GB,"('Europe/London',)",WET/GMT,Weymouth Quay,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Haslemere,51.089237,-0.719162,False,False,False
GB,"('Europe/London',)",WET/GMT,Cark,54.177513,-2.972746,False,False,False
GB,"('Europe/London',)",WET/GMT,Hunts Cross,53.360644,-2.855716,False,False,False
GB,"('Europe/London',)",WET/GMT,Langley Mill,53.018236,-1.330982,False,False,False
GB,"('Europe/London',)",WET/GMT,Huntly,57.444401,-2.776354,False,False,False
GB,"('Europe/London',)",WET/GMT,Manchester Oxford Road,53.47398,-2.242531,False,False,False
GB,"('Europe/London',)",WET/GMT,Girvan,55.246517,-4.848927,False,False,False
GB,"('Europe/London',)",WET/GMT,Garelochhead,56.079449,-4.826544,False,False,False
GB,"('Europe/London',)",WET/GMT,Telford Central,52.678764,-2.440744,False,False,False
GB,"('Europe/London',)",WET/GMT,Helensburgh Upper,56.013268,-4.73184,False,False,False
GB,"('Europe/London',)",WET/GMT,Stansted Mountfitchet,51.901495,0.1996419999999999,False,False,False
GB,"('Europe/London',)",WET/GMT,Newport (Essex),51.97995,0.216176,False,False,False
GB,"('Europe/London',)",WET/GMT,Elsenham,51.92038,0.22779,False,False,False
GB,"('Europe/London',)",WET/GMT,Tottenham Hale,51.588257,-0.059914,False,False,False
GB,"('Europe/London',)",WET/GMT,Whittlesford Parkway,52.104092,0.165388,False,False,False
GB,"('Europe/London',)",WET/GMT,Waterbeach,52.26268,0.196555,False,False,False
GB,"('Europe/London',)",WET/GMT,Marks Tey,51.880695,0.782372,False,False,False
GB,"('Europe/London',)",WET/GMT,Maybole,55.354485,-4.686269,False,False,False
GB,"('Europe/London',)",WET/GMT,Saltash,50.407108,-4.209449,False,False,False
GB,"('Europe/London',)",WET/GMT,Barrhill,55.097031,-4.781834,False,False,False
GB,"('Europe/London',)",WET/GMT,Newtonmore,57.059673,-4.118831,False,False,False
GB,"('Europe/London',)",WET/GMT,Oban,56.411758,-5.473841,False,False,False
GB,"('Europe/London',)",WET/GMT,Prestwick Town,55.501675,-4.613935,False,True,False
GB,"('Europe/London',)",WET/GMT,Insch,57.33749,-2.616279,False,False,False
GB,"('Europe/London',)",WET/GMT,Silverdale,54.169922,-2.804164,False,False,False
GB,"('Europe/London',)",WET/GMT,Rannoch,56.685318,-4.576208,False,False,False
GB,"('Europe/London',)",WET/GMT,Roy Bridge,56.888184,-4.83645,False,False,False
GB,"('Europe/London',)",WET/GMT,Roose,54.115157,-3.19457,False,False,False
GB,"('Europe/London',)",WET/GMT,Spean Bridge,56.889839,-4.920321,False,False,False
GB,"('Europe/London',)",WET/GMT,Trowbridge,51.319954,-2.215222,False,False,False
GB,"('Europe/London',)",WET/GMT,Troon,55.543045,-4.654731,False,False,False
GB,"('Europe/London',)",WET/GMT,Taynuilt,56.430714,-5.23868,False,False,False
GB,"('Europe/London',)",WET/GMT,Upper Tyndrum,56.434551,-4.7036,False,False,False
GB,"('Europe/London',)",WET/GMT,Tulloch,56.883984,-4.701509,False,False,False
GB,"('Europe/London',)",WET/GMT,Shenfield,51.630615,0.330602,False,False,False
GB,"('Europe/London',)",WET/GMT,Witham,51.805702,0.641373,False,False,False
GB,"('Europe/London',)",WET/GMT,Mallaig,57.005497,-5.8306,False,False,False
GB,"('Europe/London',)",WET/GMT,Glenfinnan,56.872753,-5.449219,False,False,False
GB,"('Europe/London',)",WET/GMT,Dovey Junction,52.564133,-3.925273,False,False,False
GB,"('Europe/London',)",WET/GMT,Dingwall,57.594238,-4.422611,False,False,False
GB,"('Europe/London',)",WET/GMT,Achnasheen,57.579205,-5.072421,False,False,False
GB,"('Europe/London',)",WET/GMT,Paisley Gilmour Street,55.848026,-4.424646,False,True,False
GB,"('Europe/London',)",WET/GMT,Llanfairfechan,53.257278,-3.983256,False,False,False
GB,"('Europe/London',)",WET/GMT,Faversham,51.311436,0.891278,False,False,False
GB,"('Europe/London',)",WET/GMT,Penmaenmawr,53.270635,-3.923514,False,False,False
GB,"('Europe/London',)",WET/GMT,Morpeth,55.162537,-1.682903,False,False,False
GB,"('Europe/London',)",WET/GMT,Cosford,52.645031,-2.301479,False,False,False
GB,"('Europe/London',)",WET/GMT,Dewsbury,53.692089,-1.633487,False,False,False
GB,"('Europe/London',)",WET/GMT,Bridge of Allan,56.157429,-3.956166,False,False,False
GB,"('Europe/London',)",WET/GMT,Narborough,52.571712,-1.20318,False,False,False
GB,"('Europe/London',)",WET/GMT,Kents Bank,54.172967,-2.925351,False,False,False
GB,"('Europe/London',)",WET/GMT,Nailsea & Backwell,51.419357,-2.750661,False,False,False
GB,"('Europe/London',)",WET/GMT,Ulverston,54.191872,-3.097327,False,False,False
GB,"('Europe/London',)",WET/GMT,Sandwell & Dudley,52.508431,-2.011281,False,False,False
GB,"('Europe/London',)",WET/GMT,Nairn,57.580227,-3.873024,False,False,False
GB,"('Europe/London',)",WET/GMT,Cumbernauld,55.941326,-3.982089,False,False,False
GB,"('Europe/London',)",WET/GMT,Branksome,50.727528,-1.919211,False,False,False
GB,"('Europe/London',)",WET/GMT,Parkstone (Dorset),50.723049,-1.94897,False,False,False
GB,"('Europe/London',)",WET/GMT,Wool,50.68148,-2.220775,False,False,False
GB,"('Europe/London',)",WET/GMT,Falkirk Grahamston,56.002735,-3.786359,False,False,False
GB,"('Europe/London',)",WET/GMT,Romford,51.575016,0.181986,False,False,False
GB,"('Europe/London',)",WET/GMT,Shelford,52.149517,0.139805,False,False,False
GB,"('Europe/London',)",WET/GMT,Great Chesterford,52.060402,0.1939,False,False,False
GB,"('Europe/London',)",WET/GMT,Portlethen,57.060455,-2.128577,False,False,False
GB,"('Europe/London',)",WET/GMT,Tyndrum Lower,56.433407,-4.714873,False,True,False
GB,"('Europe/London',)",WET/GMT,Loch Awe,56.402481,-5.040117,False,False,False
GB,"('Europe/London',)",WET/GMT,Canterbury West,51.284279,1.074608,False,True,False
GB,"('Europe/London',)",WET/GMT,Maidenhead Station,51.518601,-0.722464,False,False,False
GB,"('Europe/London',)",WET/GMT,Skegness,53.143032,0.333926,False,False,False
GB,"('Europe/London',)",WET/GMT,Johnstone,55.834759,-4.50369,False,False,False
GB,"('Europe/London',)",WET/GMT,Kilwinning,55.655994,-4.710071,False,False,False
GB,"('Europe/London',)",WET/GMT,Menheniot,50.426183,-4.40938,False,False,False
GB,"('Europe/London',)",WET/GMT,St Germans,50.394386,-4.308757,False,False,False
GB,"('Europe/London',)",WET/GMT,Inverurie,57.286343,-2.373224,False,False,False
GB,"('Europe/London',)",WET/GMT,Hellifield,54.010972,-2.227961,False,False,False
GB,"('Europe/London',)",WET/GMT,Hayes & Harlington,51.502973,-0.420785,False,False,False
GB,"('Europe/London',)",WET/GMT,Harrow & Wealdstone,51.591576,-0.334067,False,False,False
GB,"('Europe/London',)",WET/GMT,Heysham Port,54.033284,-2.913179,False,False,False
GB,"('Europe/London',)",WET/GMT,Markinch,56.200069,-3.131414,False,False,False
GB,"('Europe/London',)",WET/GMT,Accrington,53.753193,-2.370016,False,False,False
GB,"('Europe/London',)",WET/GMT,Bamber Bridge,53.726772,-2.660793,False,False,False
GB,"('Europe/London',)",WET/GMT,Blackburn,53.746513,-2.479135,False,False,False
GB,"('Europe/London',)",WET/GMT,Brierfield,53.824535,-2.236959,False,False,False
GB,"('Europe/London',)",WET/GMT,Burnley Barracks,53.791237,-2.258014,False,False,False
GB,"('Europe/London',)",WET/GMT,Burnley Central,53.793776,-2.244644,False,True,False
GB,"('Europe/London',)",WET/GMT,Church & Oswaldtwistle,53.750431,-2.391216,False,False,False
GB,"('Europe/London',)",WET/GMT,Colne,53.85478,-2.181087,False,False,False
GB,"('Europe/London',)",WET/GMT,Derker Metrolink,53.54969,-2.101085,False,False,False
GB,"('Europe/London',)",WET/GMT,Failsworth Metrolink,53.51096,-2.162819,False,False,False
GB,"('Europe/London',)",WET/GMT,Farnworth,53.549999,-2.387857,False,False,False
GB,"('Europe/London',)",WET/GMT,Hindley,53.542053,-2.574909,False,False,False
GB,"('Europe/London',)",WET/GMT,Hollinwood Metrolink,53.520267,-2.146953,False,False,False
GB,"('Europe/London',)",WET/GMT,Kearsley,53.54419,-2.375032,False,False,False
GB,"('Europe/London',)",WET/GMT,Leyland,53.69886,-2.687101,False,False,False
GB,"('Europe/London',)",WET/GMT,Milnrow Metrolink,53.608105,-2.111803,False,False,False
GB,"('Europe/London',)",WET/GMT,Moses Gate,53.55604,-2.400931,False,False,False
GB,"('Europe/London',)",WET/GMT,Nelson,53.834469,-2.214223,False,False,False
GB,"('Europe/London',)",WET/GMT,Oldham Mumps Metrolink,53.541006,-2.102036,False,False,False
GB,"('Europe/London',)",WET/GMT,Oldham Werneth,53.538723,-2.129272,False,False,False
GB,"('Europe/London',)",WET/GMT,Rishton,53.763813,-2.420165,False,False,False
GB,"('Europe/London',)",WET/GMT,Shaw & Crompton Metrolink,53.577496,-2.089634,False,False,False
GB,"('Europe/London',)",WET/GMT,Westhoughton,53.555775,-2.523773,False,False,False
GB,"('Europe/London',)",WET/GMT,Canterbury East,51.275261,1.075434,False,False,False
GB,"('Europe/London',)",WET/GMT,Lewes,50.870281,0.012455,False,False,False
GB,"('Europe/London',)",WET/GMT,Folkestone Central,51.082985,1.168331,False,True,False
GB,"('Europe/London',)",WET/GMT,Aberdeen,57.143127,-2.097464,False,False,False
GB,"('Europe/London',)",WET/GMT,Gatwick-Airport,,,False,False,True
GB,"('Europe/London',)",WET/GMT,Eastbourne,50.769085,0.281847,False,False,False
GB,"('Europe/London',)",WET/GMT,Fishguard harbour,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Rochester,51.384968,0.510698,False,False,False
GB,"('Europe/London',)",WET/GMT,St Ives,50.208759,-5.477247,False,False,False
GB,"('Europe/London',)",WET/GMT,Stratford-Upon-Avon Station,52.19376,-1.716148,False,False,False
GB,"('Europe/London',)",WET/GMT,Tunbridge Wells,51.130119,0.262435,False,False,False
GB,"('Europe/London',)",WET/GMT,Belfast Central,54.5953,-5.9172,False,False,False
GB,"('Europe/London',)",WET/GMT,Arbroath,56.559628,-2.588928,False,False,False
GB,"('Europe/London',)",WET/GMT,Ashford,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Ashford International,51.14335293766652,0.8751672506332396,False,True,False
GB,"('Europe/London',)",WET/GMT,Aberystwyth,52.414017,-4.081946,False,False,False
GB,"('Europe/London',)",WET/GMT,London St-Pancras,51.531831,-0.126747,False,False,False
GB,"('Europe/London',)",WET/GMT,Tilbury Town,51.462879,0.353724,False,True,False
GB,"('Europe/London',)",WET/GMT,Larne,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Snowdown,51.214886,1.213187,False,False,False
GB,"('Europe/London',)",WET/GMT,Littlehampton,50.810226,-0.546547,False,False,False
GB,"('Europe/London',)",WET/GMT,Maidstone East,51.277729,0.520618,False,True,False
GB,"('Europe/London',)",WET/GMT,Banbury,52.060925,-1.327541,False,False,False
GB,"('Europe/London',)",WET/GMT,Barnsley,53.553978,-1.477688,False,False,False
GB,"('Europe/London',)",WET/GMT,Barrow-In-Furness,54.118879,-3.22614,False,False,False
GB,"('Europe/London',)",WET/GMT,Brough,53.726452,-0.578255,False,False,False
GB,"('Europe/London',)",WET/GMT,Borough Green & Wrotham,51.29295,0.306296,False,False,False
GB,"('Europe/London',)",WET/GMT,Bangor (Gwynedd),53.222902,-4.135505,False,False,False
GB,"('Europe/London',)",WET/GMT,Birmingham International,52.450673,-1.725149,False,False,False
GB,"('Europe/London',)",WET/GMT,Birmingham New Street,52.478153,-1.898375,False,True,False
GB,"('Europe/London',)",WET/GMT,Bradford Interchange,53.791196,-1.749701,False,True,False
GB,"('Europe/London',)",WET/GMT,London Blackfriars,51.510735,-0.103554,False,False,False
GB,"('Europe/London',)",WET/GMT,Blackpool North,53.822772,-3.049908,False,True,False
GB,"('Europe/London',)",WET/GMT,Blackpool South,53.798611,-3.049081,False,False,False
GB,"('Europe/London',)",WET/GMT,Bolton,53.573983,-2.425661,False,False,False
GB,"('Europe/London',)",WET/GMT,Birmingham,52.483056,-1.893611,True,False,False
GB,"('Europe/London',)",WET/GMT,Bournemouth,50.727478,-1.863955,False,False,False
GB,"('Europe/London',)",WET/GMT,Burton-On-Trent,52.805798,-1.64246,False,False,False
GB,"('Europe/London',)",WET/GMT,Barnstaple,51.073532,-4.064032,False,False,False
GB,"('Europe/London',)",WET/GMT,Bristol Parkway,51.514061,-2.53461,False,False,False
GB,"('Europe/London',)",WET/GMT,Bridgend,51.506481,-3.576296,False,False,False
GB,"('Europe/London',)",WET/GMT,Bristol Temple Meads,51.449093,-2.581349,False,False,False
GB,"('Europe/London',)",WET/GMT,Bristol,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Brighton,50.829659,-0.141234,False,False,False
GB,"('Europe/London',)",WET/GMT,Bridgwater,51.128025,-2.99031,False,False,False
GB,"('Europe/London',)",WET/GMT,Basingstoke,51.26804,-1.086896,False,False,False
GB,"('Europe/London',)",WET/GMT,Bath Spa,51.378059,-2.356302,False,False,False
GB,"('Europe/London',)",WET/GMT,Market Rasen,53.384441,-0.337075,False,False,False
GB,"('Europe/London',)",WET/GMT,Berwick-Upon-Tweed,55.774872,-2.01112,False,False,False
GB,"('Europe/London',)",WET/GMT,Carlisle,54.890675,-2.933833,False,False,False
GB,"('Europe/London',)",WET/GMT,Cambridge Station,52.194519,0.137584,False,False,False
GB,"('Europe/London',)",WET/GMT,Colwyn Bay,53.296349,-3.725462,False,False,False
GB,"('Europe/London',)",WET/GMT,Cardiff Central,51.475193,-3.177794,False,False,False
GB,"('Europe/London',)",WET/GMT,Chesterfield,53.238209,-1.42011,False,False,False
GB,"('Europe/London',)",WET/GMT,Poole,50.718559,-1.982964,False,False,False
GB,"('Europe/London',)",WET/GMT,Congleton,53.157637,-2.192754,False,False,False
GB,"('Europe/London',)",WET/GMT,Chippenham,51.462162,-2.115123,False,False,False
GB,"('Europe/London',)",WET/GMT,Cheltenham Spa,51.896465,-2.100245,False,False,False
GB,"('Europe/London',)",WET/GMT,Chinley,53.340275,-1.9444,False,False,False
GB,"('Europe/London',)",WET/GMT,Camborne,50.210392,-5.297921,False,False,False
GB,"('Europe/London',)",WET/GMT,Coatbridge Central,55.863213,-4.032443,False,False,False
GB,"('Europe/London',)",WET/GMT,Coventry,52.400787,-1.513466,False,False,False
GB,"('Europe/London',)",WET/GMT,Crewe,53.089607,-2.432987,False,False,False
GB,"('Europe/London',)",WET/GMT,Cleethorpes,53.56316,-0.029584,False,False,False
GB,"('Europe/London',)",WET/GMT,Clacton-On-Sea,51.793953,1.154134,False,False,False
GB,"('Europe/London',)",WET/GMT,Chester,53.196815,-2.880152,False,False,False
GB,"('Europe/London',)",WET/GMT,Cardiff,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Darlington,54.520462,-1.54732,False,False,False
GB,"('Europe/London',)",WET/GMT,Dunbar,55.998428,-2.514625,False,False,False
GB,"('Europe/London',)",WET/GMT,Derby,52.916381,-1.462555,False,False,False
GB,"('Europe/London',)",WET/GMT,Deal,51.223129,1.398559,False,False,False
GB,"('Europe/London',)",WET/GMT,Durham,54.779408,-1.581746,False,False,False
GB,"('Europe/London',)",WET/GMT,Didcot Parkway,51.611275,-1.242614,False,False,False
GB,"('Europe/London',)",WET/GMT,Gatwick Airport,51.156425,-0.161022,False,False,True
GB,"('Europe/London',)",WET/GMT,Doncaster,53.521469,-1.140225,False,False,False
GB,"('Europe/London',)",WET/GMT,Dover,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Dover western docks,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Tamworth,52.63737,-1.687083,False,False,False
GB,"('Europe/London',)",WET/GMT,Penrhyndeudraeth,52.928623,-4.064905,False,False,False
GB,"('Europe/London',)",WET/GMT,Dundee,56.456669,-2.970576,False,False,False
GB,"('Europe/London',)",WET/GMT,Dumfries,55.072395,-3.605261,False,False,False
GB,"('Europe/London',)",WET/GMT,Dawlish,50.580692,-3.464583,False,False,False
GB,"('Europe/London',)",WET/GMT,Fishguard Harbour,52.011505,-4.985713,False,False,False
GB,"('Europe/London',)",WET/GMT,Ebbsfleet International,51.443009,0.320887,False,False,False
GB,"('Europe/London',)",WET/GMT,Edinburgh Waverley,55.952442,-3.188236,False,False,False
GB,"('Europe/London',)",WET/GMT,Exeter Central,50.726471,-3.532973,False,True,False
GB,"('Europe/London',)",WET/GMT,Exeter St Davids,50.729019,-3.544387,False,False,False
GB,"('Europe/London',)",WET/GMT,Exeter,50.716667,-3.516667,True,False,False
GB,"('Europe/London',)",WET/GMT,Folkestone,51.081,1.166,True,False,False
GB,"('Europe/London',)",WET/GMT,Fort William,56.820625,-5.106721,False,False,False
GB,"('Europe/London',)",WET/GMT,Gatwick,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Gatwick Airport,,,False,False,True
GB,"('Europe/London',)",WET/GMT,Gloucester,51.864799,-2.238141,False,False,False
GB,"('Europe/London',)",WET/GMT,Glasgow,55.858,-4.259,True,False,False
GB,"('Europe/London',)",WET/GMT,Glasgow Queen Street,55.863003,-4.251385,False,False,False
GB,"('Europe/London',)",WET/GMT,Glasgow Central,55.860157,-4.259208,False,True,False
GB,"('Europe/London',)",WET/GMT,Guildford Station,51.236912,-0.580409,False,True,False
GB,"('Europe/London',)",WET/GMT,Goole,53.704426,-0.872907,False,False,False
GB,"('Europe/London',)",WET/GMT,Grantham,52.906448,-0.642438,False,False,False
GB,"('Europe/London',)",WET/GMT,Grimsby Town,53.564091,-0.086922,False,True,False
GB,"('Europe/London',)",WET/GMT,Huddersfield,53.648407,-1.785142,False,False,False
GB,"('Europe/London',)",WET/GMT,Halifax,53.720417,-1.854486,False,False,False
GB,"('Europe/London',)",WET/GMT,Hull,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Holyhead,53.307674,-4.631062,False,False,False
GB,"('Europe/London',)",WET/GMT,Herne Bay,51.364059,1.118742,False,False,False
GB,"('Europe/London',)",WET/GMT,Hereford,52.060715,-2.708854,False,False,False
GB,"('Europe/London',)",WET/GMT,Harrogate,53.991959,-1.537814,False,False,False
GB,"('Europe/London',)",WET/GMT,Hastings,50.858288,0.57608,False,False,False
GB,"('Europe/London',)",WET/GMT,Hartlepool,54.686771,-1.2073,False,False,False
GB,"('Europe/London',)",WET/GMT,Heathrow Terminals 1-2-3 Rail,51.471,-0.456,False,True,True
GB,"('Europe/London',)",WET/GMT,Harwich International,51.947701,1.255167,False,False,False
GB,"('Europe/London',)",WET/GMT,Hayle,50.186176,-5.419558,False,False,False
GB,"('Europe/London',)",WET/GMT,Ipswich Station,52.050552,1.144481,False,False,False
GB,"('Europe/London',)",WET/GMT,Inverness,57.480194,-4.223199,False,False,False
GB,"('Europe/London',)",WET/GMT,Jersey,,,True,False,False
GB,"('Europe/London',)",WET/GMT,Kirkcaldy,56.112579,-3.167445,False,False,False
GB,"('Europe/London',)",WET/GMT,Kilmarnock,55.612835,-4.499048,False,False,False
GB,"('Europe/London',)",WET/GMT,Kyle of Lochalsh,57.280567,-5.713067,False,False,False
GB,"('Europe/London',)",WET/GMT,Lancaster,54.048553,-2.807934,False,False,False
GB,"('Europe/London',)",WET/GMT,London Charing Cross,51.508362,-0.123835,False,False,False
GB,"('Europe/London',)",WET/GMT,Lincoln Central,53.227089,-0.540922,False,False,False
GB,"('Europe/London',)",WET/GMT,Leeds,53.795158,-1.549089,False,False,False
GB,"('Europe/London',)",WET/GMT,London Euston,51.528313,-0.134545,False,False,False
GB,"('Europe/London',)",WET/GMT,Liverpool Lime Street,53.407299,-2.977746,False,False,False
GB,"('Europe/London',)",WET/GMT,London Kings Cross,51.530827,-0.122907,False,False,False
GB,"('Europe/London',)",WET/GMT,Kensington Olympia,51.497753,-0.210189,False,False,False
GB,"('Europe/London',)",WET/GMT,London,51.50469232881583,-0.0784599781036377,True,False,False
GB,"('Europe/London',)",WET/GMT,London Marylebone,51.52248,-0.163605,False,False,False
GB,"('Europe/London',)",WET/GMT,London Victoria,51.4966,-0.1448,False,False,False
GB,"('Europe/London',)",WET/GMT,London Waterloo,51.501865,-0.111126,False,False,False
GB,"('Europe/London',)",WET/GMT,London Southern Railway,,,False,False,False
GB,"('Europe/London',)",WET/GMT,Stratford International,51.544306,-0.009882,False,False,False
GB,"('Europe/London',)",WET/GMT,London Fenchurch Street,51.511234,-0.079039,False,False,False
GB,"('Europe/London',)",WET/GMT,London Paddington,51.516014,-0.176049,False,False,False
GB,"('Europe/London',)",WET/GMT,Luton Airport,51.880918,-0.413341,False,False,True
GB,"('Europe/London',)",WET/GMT,Manchester Piccadilly,53.476704,-2.228991,False,True,False
GB,"('Europe/London',)",WET/GMT,Manchester Airport,53.361568,-2.268941,False,False,True
GB,"('Europe/London',)",WET/GMT,Manchester Victoria,53.487465,-2.242607,False,False,False
GB,"('Europe/London',)",WET/GMT,Aldershot,51.246151,-0.760657,False,False,False
GB,"('Europe/London',)",WET/GMT,Ascot,51.406185,-0.675827,False,False,False
GB,"('Europe/London',)",WET/GMT,Aylesbury,51.813868,-0.815048,False,False,False
GB,"('Europe/London',)",WET/GMT,Barnham,50.831135,-0.639627,False,False,False
GB,"('Europe/London',)",WET/GMT,Battle,50.91312,0.495169,False,False,False
GB,"('Europe/London',)",WET/GMT,Bicester North,51.903401,-1.150517,False,False,False
GB,"('Europe/London',)",WET/GMT,Bracknell,51.413319,-0.751833,False,False,False
GB,"('Europe/London',)",WET/GMT,Braintree,51.874989,0.558261,False,False,False
