Station id,Station,Lat,Lon,CoordX,CoordY
649,KORTRIJK,50.8301614592272,3.26860909981431,1488.58,131163.18
654,KWATRECHT,50.9956984677268,3.83618380402052,2752.23,131746.15
664,LABUISSIERE,50.3163733157725,4.1857471490156,3530.49,129366.89
672,LA HULPE,50.74121673209,4.49432844429669,4217.51,130850.8
673,LA LOUV-CTRE,50.4837174635043,4.18656810085101,3532.32,129949.8
682,LANDEGEM,51.0621613118472,3.58628124460925,2195.85,131980.81
683,LANDELIES,50.3805706968503,4.34862955969154,3893.13,129590.26
684,LANDEN,50.7551639867318,5.11657225870831,5602.87,130899.74
685,LANDSKOUTER,50.9686692664142,3.79101747269202,2651.67,131650.82
686,LANGDORP,51.0038286437318,4.85911116061613,5029.66,131774.84
692,LA ROCHE,50.6048106513504,4.53880852231565,4316.54,130372.89
699,LEBBEKE,51.0048462289318,4.13583334808947,3419.36,131778.43
700,CAMPINAIRE,50.4157303263315,4.52757875156987,4291.54,129712.73
701,LEDE,50.9672992553375,3.99204757485813,3099.24,131645.99
704,LEIGNON,50.2717105756212,5.10667217949418,5580.83,129211.67
705,LEMAN,50.5994262465595,5.46719490243843,6383.49,130354.05
706,LEMBEEK,50.7142250420313,4.22147725512693,3610.04,130756.12
707,LENS,50.5529011319399,3.90955221265125,2915.57,130191.39
708,LEOPOLDSBURG,51.1246728257445,5.22937130667672,5854.01,132201.82
710,LESSINES,50.7154549904434,3.83878225374208,2758.01,130760.44
715,LEUVEN,50.8637461019428,4.78594059010594,4866.76,131281.29
719,LEUZE,50.6110307417027,3.60039922683295,2227.28,130394.65
720,LEVAL,50.435794160366,4.20230119137645,3567.35,129782.65
723,LIBRAMONT,49.9134441999792,5.35586889107917,6135.64,127971.8
724,LICHTERVELDE,51.0130538138615,3.13671989254901,1194.95,131807.4
725,LIEDEKERKE,50.8603818529985,4.16367901355938,3481.36,131269.45
726,LIEGE-GUILL,50.6260221873844,5.56028969651838,6590.76,130447.11
728,LIEGE-CARRE,50.638482654465,5.56403723690362,6599.1,130490.73
730,LIEGE-ST-LAM,50.6491804280887,5.58205293863893,6639.21,130528.19
732,LIER,51.1360874063115,4.54957534171279,4340.51,132242.21
733,LIERS,50.7088271863366,5.56466610157815,6600.5,130737.19
736,LIGNY,50.5153381229432,4.5573835436324,4357.9,130060.17
738,LILLOIS,50.6422048002633,4.36040298251595,3919.34,130503.76
739,LIMAL,50.6912229807614,4.57742843485361,4402.53,130675.48
742,LINKEBEEK,50.7790978173401,4.34237847931832,3879.21,130983.77
743,LISSEWEGE,51.29468540461,3.20280128727442,1342.07,132804.42
744,LOBBES,50.3388073201827,4.25582986783401,3686.52,129444.92
747,LODELINSART,50.4414162721934,4.47596412258685,4176.63,129802.25
748,LOKEREN,51.1035586050391,3.98901163854773,3092.48,132127.13
